Zeit;Kanal A
-15,11249930;3,54699800
-15,10749930;2,42679600
-15,10249930;2,05339600
-15,09749930;2,23978800
-15,09249930;2,05339600
-15,08749930;1,86638800
-15,08249930;0,93319390
-15,07749930;2,05339600
-15,07249930;0,74618600
-15,06749930;1,11958700
-15,06249930;1,11958700
-15,05749930;0,74618600
-15,05249930;0,93319390
-15,04749930;0,37278540
-15,04249930;-0,37278540
-15,03749930;0,18639270
-15,03249930;0,18639270
-15,02749930;0,00000000
-15,02249930;-0,18639270
-15,01749930;-0,55979330
-15,01249930;-0,37278540
-15,00749930;0,74618600
-15,00249930;0,00000000
-14,99749930;0,18639270
-14,99249930;0,18639270
-14,98749930;-0,74618600
-14,98249930;0,18639270
-14,97749931;0,55979330
-14,97249931;-0,55979330
-14,96749931;0,93319390
-14,96249931;0,74618600
-14,95749931;-0,18639270
-14,95249931;0,00000000
-14,94749931;0,74618600
-14,94249931;-0,37278540
-14,93749931;-0,37278540
-14,93249931;-0,37278540
-14,92749931;0,00000000
-14,92249931;-0,37278540
-14,91749931;0,00000000
-14,91249931;0,00000000
-14,90749931;0,55979330
-14,90249931;-0,55979330
-14,89749931;0,18639270
-14,89249931;-0,74618600
-14,88749931;-0,37278540
-14,88249931;-0,37278540
-14,87749931;-0,93319390
-14,87249931;0,00000000
-14,86749931;-1,30659400
-14,86249931;0,00000000
-14,85749931;-0,18639270
-14,85249931;0,00000000
-14,84749931;-0,74618600
-14,84249931;-0,37278540
-14,83749931;-1,67999500
-14,83249931;-1,11958700
-14,82749931;0,00000000
-14,82249931;-1,11958700
-14,81749931;-2,23978800
-14,81249931;-0,93319390
-14,80749931;-0,74618600
-14,80249931;-3,54699800
-14,79749931;-2,23978800
-14,79249931;-1,30659400
-14,78749931;-1,30659400
-14,78249931;-1,67999500
-14,77749931;-0,93319390
-14,77249931;-2,05339600
-14,76749931;-2,05339600
-14,76249931;-1,30659400
-14,75749931;-1,30659400
-14,75249931;-1,11958700
-14,74749931;-1,30659400
-14,74249931;-1,30659400
-14,73749931;-1,86638800
-14,73249931;-1,67999500
-14,72749931;-1,30659400
-14,72249931;-1,30659400
-14,71749931;-1,67999500
-14,71249931;-1,11958700
-14,70749931;-1,67999500
-14,70249931;-2,05339600
-14,69749931;-1,30659400
-14,69249931;-1,11958700
-14,68749931;-1,30659400
-14,68249931;-1,86638800
-14,67749931;-1,49298700
-14,67249931;-1,49298700
-14,66749931;-1,67999500
-14,66249931;-2,61318900
-14,65749931;-2,61318900
-14,65249931;-1,67999500
-14,64749931;-2,23978800
-14,64249931;-1,67999500
-14,63749931;-2,05339600
-14,63249931;-1,11958700
-14,62749931;-2,61318900
-14,62249931;-1,67999500
-14,61749931;-2,61318900
-14,61249931;-2,98658900
-14,60749931;-2,05339600
-14,60249931;-2,61318900
-14,59749931;-2,05339600
-14,59249931;-2,61318900
-14,58749931;-2,80019700
-14,58249932;-3,17359700
-14,57749932;-2,42679600
-14,57249932;-2,98658900
-14,56749932;-2,61318900
-14,56249932;-3,73339100
-14,55749932;-3,54699800
-14,55249932;-2,98658900
-14,54749932;-3,92039800
-14,54249932;-2,98658900
-14,53749932;-3,54699800
-14,53249932;-2,80019700
-14,52749932;-3,17359700
-14,52249932;-2,80019700
-14,51749932;-2,61318900
-14,51249932;-3,73339100
-14,50749932;-4,10679100
-14,50249932;-2,98658900
-14,49749932;-3,54699800
-14,49249932;-2,98658900
-14,48749932;-2,61318900
-14,48249932;-2,61318900
-14,47749932;-2,05339600
-14,47249932;-2,05339600
-14,46749932;-2,80019700
-14,46249932;-1,49298700
-14,45749932;-1,67999500
-14,45249932;-2,42679600
-14,44749932;-2,61318900
-14,44249932;-1,86638800
-14,43749932;-2,61318900
-14,43249932;-1,67999500
-14,42749932;-1,30659400
-14,42249932;-2,23978800
-14,41749932;-2,80019700
-14,41249932;-1,86638800
-14,40749932;-1,86638800
-14,40249932;-2,05339600
-14,39749932;-2,23978800
-14,39249932;-1,86638800
-14,38749932;-2,98658900
-14,38249932;-2,42679600
-14,37749932;-2,23978800
-14,37249932;-2,61318900
-14,36749932;-2,05339600
-14,36249932;-1,30659400
-14,35749932;-2,05339600
-14,35249932;-2,05339600
-14,34749932;-1,67999500
-14,34249932;-1,67999500
-14,33749932;-0,74618600
-14,33249932;-0,74618600
-14,32749932;0,18639270
-14,32249932;0,55979330
-14,31749932;0,55979330
-14,31249932;0,37278540
-14,30749932;1,86638800
-14,30249932;1,11958700
-14,29749932;0,93319390
-14,29249932;0,93319390
-14,28749932;2,42679600
-14,28249932;1,11958700
-14,27749932;0,55979330
-14,27249932;0,93319390
-14,26749932;-0,74618600
-14,26249932;0,37278540
-14,25749932;0,00000000
-14,25249932;-0,93319390
-14,24749932;-1,11958700
-14,24249932;-1,30659400
-14,23749932;-0,18639270
-14,23249932;-0,74618600
-14,22749932;-0,74618600
-14,22249932;-0,74618600
-14,21749932;-0,74618600
-14,21249932;0,00000000
-14,20749932;0,93319390
-14,20249932;0,93319390
-14,19749932;0,37278540
-14,19249932;2,42679600
-14,18749933;1,49298700
-14,18249933;1,86638800
-14,17749933;1,86638800
-14,17249933;1,49298700
-14,16749933;2,23978800
-14,16249933;2,05339600
-14,15749933;2,05339600
-14,15249933;2,80019700
-14,14749933;2,05339600
-14,14249933;1,86638800
-14,13749933;1,86638800
-14,13249933;1,86638800
-14,12749933;1,49298700
-14,12249933;0,55979330
-14,11749933;1,11958700
-14,11249933;2,05339600
-14,10749933;2,05339600
-14,10249933;2,80019700
-14,09749933;2,80019700
-14,09249933;3,73339100
-14,08749933;2,98658900
-14,08249933;3,73339100
-14,07749933;2,80019700
-14,07249933;3,73339100
-14,06749933;3,92039800
-14,06249933;4,66720000
-14,05749933;3,73339100
-14,05249933;3,92039800
-14,04749933;3,92039800
-14,04249933;4,29379900
-14,03749933;3,73339100
-14,03249933;4,66720000
-14,02749933;2,98658900
-14,02249933;0,93319390
-14,01749933;2,80019700
-14,01249933;3,73339100
-14,00749933;3,17359700
-14,00249933;3,92039800
-13,99749933;3,35999000
-13,99249933;3,17359700
-13,98749933;2,80019700
-13,98249933;2,42679600
-13,97749933;2,42679600
-13,97249933;2,98658900
-13,96749933;3,92039800
-13,96249933;3,54699800
-13,95749933;2,98658900
-13,95249933;3,54699800
-13,94749933;3,73339100
-13,94249933;3,73339100
-13,93749933;4,10679100
-13,93249933;4,10679100
-13,92749933;2,80019700
-13,92249933;3,73339100
-13,91749933;3,92039800
-13,91249933;4,10679100
-13,90749933;3,73339100
-13,90249933;3,92039800
-13,89749933;3,73339100
-13,89249933;3,92039800
-13,88749933;2,98658900
-13,88249933;3,92039800
-13,87749933;2,98658900
-13,87249933;2,98658900
-13,86749933;3,17359700
-13,86249933;4,66720000
-13,85749933;3,35999000
-13,85249933;1,86638800
-13,84749933;3,35999000
-13,84249933;2,98658900
-13,83749933;2,42679600
-13,83249933;2,42679600
-13,82749933;3,35999000
-13,82249933;2,80019700
-13,81749933;2,80019700
-13,81249933;3,35999000
-13,80749933;2,98658900
-13,80249933;2,80019700
-13,79749933;2,80019700
-13,79249934;2,23978800
-13,78749934;1,30659400
-13,78249934;0,93319390
-13,77749934;0,74618600
-13,77249934;0,18639270
-13,76749934;0,55979330
-13,76249934;0,18639270
-13,75749934;0,37278540
-13,75249934;0,18639270
-13,74749934;0,00000000
-13,74249934;0,00000000
-13,73749934;0,18639270
-13,73249934;0,00000000
-13,72749934;-0,37278540
-13,72249934;0,18639270
-13,71749934;0,18639270
-13,71249934;0,37278540
-13,70749934;0,74618600
-13,70249934;0,18639270
-13,69749934;0,55979330
-13,69249934;0,37278540
-13,68749934;1,30659400
-13,68249934;1,67999500
-13,67749934;1,11958700
-13,67249934;0,55979330
-13,66749934;0,18639270
-13,66249934;0,00000000
-13,65749934;0,55979330
-13,65249934;0,37278540
-13,64749934;0,18639270
-13,64249934;0,74618600
-13,63749934;0,18639270
-13,63249934;0,18639270
-13,62749934;-0,18639270
-13,62249934;0,55979330
-13,61749934;0,00000000
-13,61249934;0,37278540
-13,60749934;0,18639270
-13,60249934;0,00000000
-13,59749934;-0,37278540
-13,59249934;0,00000000
-13,58749934;-0,18639270
-13,58249934;0,37278540
-13,57749934;0,55979330
-13,57249934;-1,11958700
-13,56749934;-0,18639270
-13,56249934;-0,74618600
-13,55749934;-0,74618600
-13,55249934;-0,74618600
-13,54749934;-0,18639270
-13,54249934;-0,74618600
-13,53749934;-0,55979330
-13,53249934;-0,37278540
-13,52749934;0,00000000
-13,52249934;-0,74618600
-13,51749934;-0,74618600
-13,51249934;-1,86638800
-13,50749934;-1,11958700
-13,50249934;-1,49298700
-13,49749934;-1,30659400
-13,49249934;-2,23978800
-13,48749934;-1,67999500
-13,48249934;-1,11958700
-13,47749934;-1,67999500
-13,47249934;-1,49298700
-13,46749934;-1,11958700
-13,46249934;-1,30659400
-13,45749934;-2,23978800
-13,45249934;-1,86638800
-13,44749934;-1,67999500
-13,44249934;-1,67999500
-13,43749934;-1,11958700
-13,43249934;-1,67999500
-13,42749934;-0,74618600
-13,42249934;-1,30659400
-13,41749934;0,00000000
-13,41249934;-0,93319390
-13,40749934;-0,74618600
-13,40249934;-1,11958700
-13,39749934;-0,74618600
-13,39249935;-0,74618600
-13,38749935;-0,93319390
-13,38249935;-0,93319390
-13,37749935;-1,67999500
-13,37249935;-1,86638800
-13,36749935;-1,11958700
-13,36249935;-1,67999500
-13,35749935;-2,42679600
-13,35249935;-2,61318900
-13,34749935;-2,23978800
-13,34249935;-2,98658900
-13,33749935;-2,61318900
-13,33249935;-2,61318900
-13,32749935;-2,23978800
-13,32249935;-2,80019700
-13,31749935;-3,17359700
-13,31249935;-2,23978800
-13,30749935;-2,80019700
-13,30249935;-3,17359700
-13,29749935;-3,35999000
-13,29249935;-3,54699800
-13,28749935;-2,05339600
-13,28249935;-2,61318900
-13,27749935;-2,61318900
-13,27249935;-2,98658900
-13,26749935;-3,54699800
-13,26249935;-3,35999000
-13,25749935;-2,61318900
-13,25249935;-3,17359700
-13,24749935;-2,05339600
-13,24249935;-2,61318900
-13,23749935;-2,23978800
-13,23249935;-2,80019700
-13,22749935;-3,17359700
-13,22249935;-3,35999000
-13,21749935;-2,98658900
-13,21249935;-2,80019700
-13,20749935;-2,23978800
-13,20249935;-2,98658900
-13,19749935;-2,98658900
-13,19249935;-2,23978800
-13,18749935;-2,23978800
-13,18249935;-2,61318900
-13,17749935;-3,17359700
-13,17249935;-2,61318900
-13,16749935;-2,80019700
-13,16249935;-2,05339600
-13,15749935;-1,11958700
-13,15249935;-1,67999500
-13,14749935;-2,61318900
-13,14249935;-2,61318900
-13,13749935;-1,86638800
-13,13249935;-1,67999500
-13,12749935;-2,05339600
-13,12249935;-2,23978800
-13,11749935;-2,80019700
-13,11249935;-2,42679600
-13,10749935;-2,61318900
-13,10249935;-2,42679600
-13,09749935;-2,23978800
-13,09249935;-3,54699800
-13,08749935;-2,23978800
-13,08249935;-1,67999500
-13,07749935;-2,61318900
-13,07249935;-2,61318900
-13,06749935;-3,92039800
-13,06249935;-1,67999500
-13,05749935;-0,93319390
-13,05249935;-0,74618600
-13,04749935;-1,30659400
-13,04249935;-0,93319390
-13,03749935;0,00000000
-13,03249935;0,18639270
-13,02749935;-0,55979330
-13,02249935;0,37278540
-13,01749935;0,55979330
-13,01249935;0,55979330
-13,00749935;0,74618600
-13,00249935;2,42679600
-12,99749936;1,11958700
-12,99249936;0,93319390
-12,98749936;0,37278540
-12,98249936;0,00000000
-12,97749936;0,00000000
-12,97249936;-0,55979330
-12,96749936;0,00000000
-12,96249936;-1,11958700
-12,95749936;-1,11958700
-12,95249936;-0,74618600
-12,94749936;-0,74618600
-12,94249936;-0,74618600
-12,93749936;-0,18639270
-12,93249936;-1,11958700
-12,92749936;-0,37278540
-12,92249936;0,00000000
-12,91749936;0,00000000
-12,91249936;0,37278540
-12,90749936;0,74618600
-12,90249936;1,11958700
-12,89749936;1,11958700
-12,89249936;1,30659400
-12,88749936;1,49298700
-12,88249936;0,93319390
-12,87749936;1,11958700
-12,87249936;1,86638800
-12,86749936;1,67999500
-12,86249936;2,05339600
-12,85749936;1,86638800
-12,85249936;1,67999500
-12,84749936;2,23978800
-12,84249936;1,86638800
-12,83749936;1,49298700
-12,83249936;1,11958700
-12,82749936;2,23978800
-12,82249936;2,61318900
-12,81749936;2,05339600
-12,81249936;2,80019700
-12,80749936;3,17359700
-12,80249936;2,05339600
-12,79749936;2,98658900
-12,79249936;3,35999000
-12,78749936;3,54699800
-12,78249936;3,35999000
-12,77749936;3,92039800
-12,77249936;3,35999000
-12,76749936;4,10679100
-12,76249936;3,92039800
-12,75749936;4,66720000
-12,75249936;3,92039800
-12,74749936;2,98658900
-12,74249936;4,66720000
-12,73749936;3,17359700
-12,73249936;2,98658900
-12,72749936;3,54699800
-12,72249936;3,35999000
-12,71749936;2,98658900
-12,71249936;3,17359700
-12,70749936;3,17359700
-12,70249936;2,80019700
-12,69749936;2,98658900
-12,69249936;2,05339600
-12,68749936;2,80019700
-12,68249936;2,98658900
-12,67749936;2,42679600
-12,67249936;3,73339100
-12,66749936;2,61318900
-12,66249936;2,23978800
-12,65749936;2,80019700
-12,65249936;2,61318900
-12,64749936;2,98658900
-12,64249936;3,73339100
-12,63749936;3,73339100
-12,63249936;3,73339100
-12,62749936;4,10679100
-12,62249936;4,48019200
-12,61749936;3,92039800
-12,61249936;3,73339100
-12,60749936;4,29379900
-12,60249937;2,98658900
-12,59749937;3,35999000
-12,59249937;2,80019700
-12,58749937;2,80019700
-12,58249937;2,80019700
-12,57749937;2,61318900
-12,57249937;3,35999000
-12,56749937;2,80019700
-12,56249937;2,80019700
-12,55749937;2,80019700
-12,55249937;2,80019700
-12,54749937;2,05339600
-12,54249937;2,98658900
-12,53749937;2,80019700
-12,53249937;2,23978800
-12,52749937;2,80019700
-12,52249937;3,35999000
-12,51749937;3,35999000
-12,51249937;1,86638800
-12,50749937;1,67999500
-12,50249937;1,86638800
-12,49749937;1,86638800
-12,49249937;0,55979330
-12,48749937;0,93319390
-12,48249937;0,18639270
-12,47749937;0,93319390
-12,47249937;0,37278540
-12,46749937;1,11958700
-12,46249937;0,55979330
-12,45749937;0,18639270
-12,45249937;0,55979330
-12,44749937;-0,37278540
-12,44249937;0,00000000
-12,43749937;-1,11958700
-12,43249937;0,00000000
-12,42749937;-0,18639270
-12,42249937;0,18639270
-12,41749937;0,55979330
-12,41249937;0,55979330
-12,40749937;0,55979330
-12,40249937;0,18639270
-12,39749937;0,00000000
-12,39249937;0,93319390
-12,38749937;0,55979330
-12,38249937;0,93319390
-12,37749937;0,18639270
-12,37249937;0,18639270
-12,36749937;0,37278540
-12,36249937;0,93319390
-12,35749937;0,55979330
-12,35249937;0,93319390
-12,34749937;1,11958700
-12,34249937;0,18639270
-12,33749937;0,18639270
-12,33249937;0,00000000
-12,32749937;-0,18639270
-12,32249937;0,55979330
-12,31749937;0,37278540
-12,31249937;0,55979330
-12,30749937;0,18639270
-12,30249937;0,00000000
-12,29749937;0,00000000
-12,29249937;0,55979330
-12,28749937;-0,37278540
-12,28249937;-0,18639270
-12,27749937;-0,74618600
-12,27249937;-0,55979330
-12,26749937;-1,11958700
-12,26249937;0,00000000
-12,25749937;-1,30659400
-12,25249937;-1,11958700
-12,24749937;-1,30659400
-12,24249937;-0,74618600
-12,23749937;-0,93319390
-12,23249937;-1,30659400
-12,22749937;-0,74618600
-12,22249937;-2,05339600
-12,21749937;-0,93319390
-12,21249937;-1,49298700
-12,20749938;-1,67999500
-12,20249938;-0,37278540
-12,19749938;-0,74618600
-12,19249938;-1,11958700
-12,18749938;-0,74618600
-12,18249938;-0,74618600
-12,17749938;-0,74618600
-12,17249938;-1,30659400
-12,16749938;-2,23978800
-12,16249938;-2,23978800
-12,15749938;-1,49298700
-12,15249938;-2,98658900
-12,14749938;-0,37278540
-12,14249938;-2,23978800
-12,13749938;-1,67999500
-12,13249938;-1,49298700
-12,12749938;-2,05339600
-12,12249938;-1,49298700
-12,11749938;-1,30659400
-12,11249938;-1,67999500
-12,10749938;-2,05339600
-12,10249938;-1,30659400
-12,09749938;-3,54699800
-12,09249938;-2,23978800
-12,08749938;-1,49298700
-12,08249938;-1,11958700
-12,07749938;-1,67999500
-12,07249938;-2,05339600
-12,06749938;-2,05339600
-12,06249938;-2,42679600
-12,05749938;-1,67999500
-12,05249938;-1,67999500
-12,04749938;-2,05339600
-12,04249938;-2,05339600
-12,03749938;-0,93319390
-12,03249938;-2,61318900
-12,02749938;-2,61318900
-12,02249938;-3,17359700
-12,01749938;-2,61318900
-12,01249938;-2,98658900
-12,00749938;-3,17359700
-12,00249938;-3,17359700
-11,99749938;-3,92039800
-11,99249938;-2,61318900
-11,98749938;-2,80019700
-11,98249938;-3,17359700
-11,97749938;-3,17359700
-11,97249938;-2,23978800
-11,96749938;-2,23978800
-11,96249938;-2,80019700
-11,95749938;-4,10679100
-11,95249938;-3,54699800
-11,94749938;-2,61318900
-11,94249938;-2,61318900
-11,93749938;-2,98658900
-11,93249938;-2,98658900
-11,92749938;-1,49298700
-11,92249938;-2,23978800
-11,91749938;-2,61318900
-11,91249938;-2,98658900
-11,90749938;-2,98658900
-11,90249938;-2,23978800
-11,89749938;-2,05339600
-11,89249938;-2,42679600
-11,88749938;-2,61318900
-11,88249938;-2,05339600
-11,87749938;-2,23978800
-11,87249938;-2,61318900
-11,86749938;-2,05339600
-11,86249938;-2,05339600
-11,85749938;-1,86638800
-11,85249938;-1,67999500
-11,84749938;-2,61318900
-11,84249938;-2,23978800
-11,83749938;-3,35999000
-11,83249938;-0,93319390
-11,82749938;-1,49298700
-11,82249938;-1,11958700
-11,81749938;-2,42679600
-11,81249939;0,18639270
-11,80749939;-2,42679600
-11,80249939;-2,23978800
-11,79749939;-1,67999500
-11,79249939;-2,05339600
-11,78749939;-1,86638800
-11,78249939;-1,67999500
-11,77749939;-1,67999500
-11,77249939;-1,49298700
-11,76749939;-1,11958700
-11,76249939;-0,74618600
-11,75749939;0,55979330
-11,75249939;0,18639270
-11,74749939;0,00000000
-11,74249939;-0,18639270
-11,73749939;0,37278540
-11,73249939;1,86638800
-11,72749939;1,30659400
-11,72249939;1,11958700
-11,71749939;1,86638800
-11,71249939;0,93319390
-11,70749939;1,67999500
-11,70249939;0,37278540
-11,69749939;-0,18639270
-11,69249939;0,55979330
-11,68749939;0,18639270
-11,68249939;0,18639270
-11,67749939;-0,74618600
-11,67249939;-0,18639270
-11,66749939;-0,74618600
-11,66249939;-1,11958700
-11,65749939;0,00000000
-11,65249939;-0,93319390
-11,64749939;-1,11958700
-11,64249939;0,00000000
-11,63749939;-0,18639270
-11,63249939;0,18639270
-11,62749939;0,93319390
-11,62249939;0,93319390
-11,61749939;1,86638800
-11,61249939;1,86638800
-11,60749939;1,30659400
-11,60249939;2,61318900
-11,59749939;2,80019700
-11,59249939;2,23978800
-11,58749939;2,80019700
-11,58249939;2,42679600
-11,57749939;1,67999500
-11,57249939;1,11958700
-11,56749939;1,86638800
-11,56249939;2,42679600
-11,55749939;1,86638800
-11,55249939;1,49298700
-11,54749939;2,42679600
-11,54249939;1,86638800
-11,53749939;2,42679600
-11,53249939;1,86638800
-11,52749939;1,67999500
-11,52249939;2,80019700
-11,51749939;2,80019700
-11,51249939;3,92039800
-11,50749939;3,54699800
-11,50249939;4,85359200
-11,49749939;2,23978800
-11,49249939;3,54699800
-11,48749939;3,54699800
-11,48249939;3,92039800
-11,47749939;3,73339100
-11,47249939;3,73339100
-11,46749939;3,73339100
-11,46249939;4,48019200
-11,45749939;3,92039800
-11,45249939;3,92039800
-11,44749939;4,10679100
-11,44249939;3,35999000
-11,43749939;3,73339100
-11,43249939;2,42679600
-11,42749939;2,61318900
-11,42249939;3,73339100
-11,41749940;5,60039300
-11,41249940;2,42679600
-11,40749940;3,35999000
-11,40249940;3,35999000
-11,39749940;2,98658900
-11,39249940;2,98658900
-11,38749940;3,17359700
-11,38249940;3,35999000
-11,37749940;3,73339100
-11,37249940;3,73339100
-11,36749940;4,10679100
-11,36249940;4,85359200
-11,35749940;3,73339100
-11,35249940;4,29379900
-11,34749940;3,73339100
-11,34249940;4,66720000
-11,33749940;4,10679100
-11,33249940;3,92039800
-11,32749940;2,98658900
-11,32249940;2,98658900
-11,31749940;3,17359700
-11,31249940;3,17359700
-11,30749940;2,98658900
-11,30249940;3,54699800
-11,29749940;2,98658900
-11,29249940;2,80019700
-11,28749940;2,98658900
-11,28249940;2,61318900
-11,27749940;3,35999000
-11,27249940;2,80019700
-11,26749940;1,67999500
-11,26249940;3,35999000
-11,25749940;3,35999000
-11,25249940;3,35999000
-11,24749940;5,22699300
-11,24249940;3,54699800
-11,23749940;2,98658900
-11,23249940;3,17359700
-11,22749940;2,98658900
-11,22249940;1,49298700
-11,21749940;1,49298700
-11,21249940;1,11958700
-11,20749940;2,05339600
-11,20249940;1,11958700
-11,19749940;1,49298700
-11,19249940;1,11958700
-11,18749940;0,74618600
-11,18249940;0,18639270
-11,17749940;0,18639270
-11,17249940;0,00000000
-11,16749940;-0,37278540
-11,16249940;0,00000000
-11,15749940;1,30659400
-11,15249940;-0,18639270
-11,14749940;0,55979330
-11,14249940;0,55979330
-11,13749940;0,18639270
-11,13249940;0,00000000
-11,12749940;0,55979330
-11,12249940;0,18639270
-11,11749940;0,37278540
-11,11249940;0,55979330
-11,10749940;0,55979330
-11,10249940;0,93319390
-11,09749940;0,18639270
-11,09249940;0,37278540
-11,08749940;0,18639270
-11,08249940;-0,37278540
-11,07749940;-0,37278540
-11,07249940;0,93319390
-11,06749940;0,18639270
-11,06249940;0,00000000
-11,05749940;-0,37278540
-11,05249940;0,37278540
-11,04749940;-0,74618600
-11,04249940;0,18639270
-11,03749940;-0,55979330
-11,03249940;0,55979330
-11,02749940;0,00000000
-11,02249940;0,00000000
-11,01749941;-1,11958700
-11,01249941;-0,55979330
-11,00749941;-0,37278540
-11,00249941;0,18639270
-10,99749941;-0,18639270
-10,99249941;-0,74618600
-10,98749941;0,18639270
-10,98249941;-0,37278540
-10,97749941;-1,30659400
-10,97249941;-1,30659400
-10,96749941;-0,74618600
-10,96249941;-0,74618600
-10,95749941;-0,74618600
-10,95249941;-0,74618600
-10,94749941;0,00000000
-10,94249941;-0,55979330
-10,93749941;-1,30659400
-10,93249941;-1,30659400
-10,92749941;-2,23978800
-10,92249941;-1,67999500
-10,91749941;-1,30659400
-10,91249941;-1,67999500
-10,90749941;-4,29379900
-10,90249941;-2,23978800
-10,89749941;-1,67999500
-10,89249941;-1,49298700
-10,88749941;-1,67999500
-10,88249941;-0,55979330
-10,87749941;-1,30659400
-10,87249941;-0,74618600
-10,86749941;-2,05339600
-10,86249941;-1,11958700
-10,85749941;-1,49298700
-10,85249941;-1,67999500
-10,84749941;-2,05339600
-10,84249941;-2,42679600
-10,83749941;-1,67999500
-10,83249941;-1,86638800
-10,82749941;-1,30659400
-10,82249941;-1,49298700
-10,81749941;-0,55979330
-10,81249941;-2,05339600
-10,80749941;-2,61318900
-10,80249941;-2,05339600
-10,79749941;-1,67999500
-10,79249941;-1,67999500
-10,78749941;-1,86638800
-10,78249941;-2,42679600
-10,77749941;-2,61318900
-10,77249941;-1,86638800
-10,76749941;-3,17359700
-10,76249941;-2,05339600
-10,75749941;-3,17359700
-10,75249941;-2,98658900
-10,74749941;-3,54699800
-10,74249941;-2,23978800
-10,73749941;-1,67999500
-10,73249941;-4,10679100
-10,72749941;-2,23978800
-10,72249941;-1,67999500
-10,71749941;-2,23978800
-10,71249941;-2,23978800
-10,70749941;-2,80019700
-10,70249941;-3,17359700
-10,69749941;-3,54699800
-10,69249941;-3,54699800
-10,68749941;-3,54699800
-10,68249941;-3,17359700
-10,67749941;-2,42679600
-10,67249941;-3,17359700
-10,66749941;-2,98658900
-10,66249941;-3,35999000
-10,65749941;-3,17359700
-10,65249941;-3,35999000
-10,64749941;-3,17359700
-10,64249941;-3,35999000
-10,63749941;-2,98658900
-10,63249941;-4,10679100
-10,62749941;-3,35999000
-10,62249942;-3,17359700
-10,61749942;-2,98658900
-10,61249942;-2,23978800
-10,60749942;-2,23978800
-10,60249942;-2,23978800
-10,59749942;-2,42679600
-10,59249942;-2,80019700
-10,58749942;-2,61318900
-10,58249942;-2,05339600
-10,57749942;-2,42679600
-10,57249942;-2,61318900
-10,56749942;-4,48019200
-10,56249942;-2,98658900
-10,55749942;-2,61318900
-10,55249942;-2,98658900
-10,54749942;-2,42679600
-10,54249942;-2,61318900
-10,53749942;-2,42679600
-10,53249942;-2,23978800
-10,52749942;-2,23978800
-10,52249942;-2,98658900
-10,51749942;-1,86638800
-10,51249942;-2,23978800
-10,50749942;-2,42679600
-10,50249942;-2,80019700
-10,49749942;-2,80019700
-10,49249942;-2,42679600
-10,48749942;-2,05339600
-10,48249942;-1,30659400
-10,47749942;-2,05339600
-10,47249942;-1,11958700
-10,46749942;-0,37278540
-10,46249942;0,00000000
-10,45749942;-0,37278540
-10,45249942;0,00000000
-10,44749942;0,00000000
-10,44249942;0,37278540
-10,43749942;0,37278540
-10,43249942;1,11958700
-10,42749942;1,11958700
-10,42249942;0,93319390
-10,41749942;0,55979330
-10,41249942;1,11958700
-10,40749942;0,00000000
-10,40249942;0,00000000
-10,39749942;-0,37278540
-10,39249942;0,55979330
-10,38749942;-0,37278540
-10,38249942;-1,30659400
-10,37749942;-0,93319390
-10,37249942;-0,93319390
-10,36749942;-0,74618600
-10,36249942;-2,23978800
-10,35749942;-0,93319390
-10,35249942;-0,93319390
-10,34749942;0,55979330
-10,34249942;0,55979330
-10,33749942;0,93319390
-10,33249942;0,55979330
-10,32749942;1,30659400
-10,32249942;0,74618600
-10,31749942;1,11958700
-10,31249942;1,86638800
-10,30749942;0,93319390
-10,30249942;1,67999500
-10,29749942;2,80019700
-10,29249942;2,05339600
-10,28749942;2,42679600
-10,28249942;2,23978800
-10,27749942;1,67999500
-10,27249942;1,67999500
-10,26749942;1,49298700
-10,26249942;2,05339600
-10,25749942;2,05339600
-10,25249942;1,86638800
-10,24749942;2,61318900
-10,24249942;2,61318900
-10,23749942;3,35999000
-10,23249942;2,98658900
-10,22749943;0,93319390
-10,22249943;1,86638800
-10,21749943;3,92039800
-10,21249943;2,80019700
-10,20749943;3,35999000
-10,20249943;4,10679100
-10,19749943;2,98658900
-10,19249943;4,10679100
-10,18749943;4,29379900
-10,18249943;4,85359200
-10,17749943;4,29379900
-10,17249943;4,10679100
-10,16749943;2,98658900
-10,16249943;3,54699800
-10,15749943;3,73339100
-10,15249943;3,35999000
-10,14749943;2,98658900
-10,14249943;3,35999000
-10,13749943;4,29379900
-10,13249943;3,73339100
-10,12749943;2,05339600
-10,12249943;2,23978800
-10,11749943;3,17359700
-10,11249943;3,35999000
-10,10749943;2,61318900
-10,10249943;2,42679600
-10,09749943;2,80019700
-10,09249943;2,98658900
-10,08749943;3,92039800
-10,08249943;3,73339100
-10,07749943;4,10679100
-10,07249943;4,29379900
-10,06749943;3,17359700
-10,06249943;3,73339100
-10,05749943;3,92039800
-10,05249943;4,85359200
-10,04749943;4,85359200
-10,04249943;2,98658900
-10,03749943;4,29379900
-10,03249943;2,98658900
-10,02749943;3,54699800
-10,02249943;3,92039800
-10,01749943;3,35999000
-10,01249943;2,98658900
-10,00749943;2,98658900
-10,00249943;3,92039800
-9,99749943;3,17359700
-9,99249943;2,98658900
-9,98749943;2,42679600
-9,98249943;1,49298700
-9,97749943;2,23978800
-9,97249943;4,29379900
-9,96749943;3,92039800
-9,96249943;2,80019700
-9,95749943;2,80019700
-9,95249943;2,98658900
-9,94749943;2,98658900
-9,94249943;2,05339600
-9,93749943;3,35999000
-9,93249943;2,05339600
-9,92749943;1,49298700
